sub_num,phase_1,phase_2
1015,1.78840791860354,1.95979680743594
1016,1.29835586085994,1.72401985990084
11,2.7684421077284,2.61155407767117
12,0.577303419293497,0.59505230498666
16,0.738852980330037,1.19652689576648
17,1.8953237603369,2.65831193732907
18,0.170897761084922,0.971916071071094
6,2.58257300490874,2.3063515663514
7,1.74061786582066,1.75736613909817
9,5.0701970390082,4.13844037840328
