paradigm,visibility,stim_type,voltage,sub_num,IB
masking,visible,f,14.91448774,sub6,yes
masking,visible,f,6.973336058,sub6,yes
masking,visible,f,2.284932924,sub6,yes
masking,visible,f,1.549612188,sub6,yes
masking,visible,f,3.196620438,sub6,yes
masking,visible,f,20.43188796,sub6,yes
masking,visible,f,17.46991016,sub6,yes
masking,visible,f,5.027871589,sub6,yes
masking,visible,f,9.300950415,sub6,yes
masking,visible,f,3.258819332,sub6,yes
masking,visible,f,-1.270647723,sub6,yes
masking,visible,f,7.509601905,sub6,yes
masking,visible,f,-8.340509979,sub6,yes
masking,visible,f,2.569672064,sub6,yes
masking,visible,f,-2.459349633,sub6,yes
masking,visible,f,8.294737861,sub6,yes
masking,visible,f,3.117871543,sub6,yes
masking,visible,f,3.15756551,sub6,yes
masking,visible,f,-6.680752994,sub6,yes
masking,visible,f,3.700879582,sub6,yes
masking,visible,f,4.558372145,sub6,yes
masking,visible,f,-3.038280406,sub6,yes
masking,visible,f,1.761627681,sub6,yes
masking,visible,f,-8.736527763,sub6,yes
masking,visible,f,-4.310032241,sub6,yes
masking,visible,f,0.171647303,sub6,yes
masking,visible,f,-5.16329147,sub6,yes
masking,visible,f,-4.312854489,sub6,yes
masking,visible,f,0.129874288,sub6,yes
masking,visible,f,13.10673676,sub6,yes
masking,visible,f,13.59629463,sub6,yes
masking,visible,f,10.71628833,sub6,yes
masking,visible,f,-1.254042063,sub6,yes
masking,visible,f,-2.123162569,sub6,yes
masking,visible,f,9.492749293,sub6,yes
masking,visible,f,-1.990631645,sub6,yes
masking,visible,f,8.812215356,sub6,yes
masking,visible,f,0.750956107,sub6,yes
masking,visible,f,16.97367812,sub6,yes
masking,visible,f,0.909459466,sub6,yes
masking,visible,f,12.79221087,sub6,yes
masking,visible,f,4.544275052,sub6,yes
masking,visible,f,1.657909261,sub6,yes
masking,visible,f,9.036774437,sub6,yes
masking,visible,f,6.453953149,sub6,yes
masking,visible,f,1.384416851,sub6,yes
masking,visible,f,0.326282049,sub6,yes
masking,visible,f,4.769461498,sub6,yes
masking,visible,f,-5.437987113,sub6,yes
masking,visible,f,5.594053244,sub6,yes
masking,visible,f,9.88108436,sub6,yes
masking,visible,f,6.346961335,sub6,yes
masking,visible,f,3.817881586,sub6,yes
masking,visible,f,4.208147433,sub6,yes
masking,visible,f,11.58401387,sub6,yes
masking,visible,f,4.897524583,sub6,yes
masking,visible,f,-4.714222346,sub6,yes
masking,visible,f,-2.180924,sub6,yes
masking,visible,f,6.890495826,sub6,yes
masking,visible,f,2.822972016,sub6,yes
masking,visible,f,-7.564112021,sub6,yes
masking,visible,f,3.119788427,sub6,yes
masking,visible,f,5.239901174,sub6,yes
masking,visible,f,4.465423286,sub6,yes
masking,visible,f,1.777700035,sub6,yes
masking,visible,f,7.976468398,sub6,yes
masking,visible,f,13.92219541,sub6,yes
masking,visible,f,8.265966611,sub6,yes
masking,visible,f,7.19535198,sub6,yes
masking,visible,f,-1.12369005,sub6,yes
masking,visible,f,0.190432509,sub6,yes
masking,visible,f,-5.845013274,sub6,yes
masking,visible,f,0.987494824,sub6,yes
masking,visible,f,-6.038587523,sub6,yes
masking,visible,f,9.03150678,sub6,yes
masking,visible,f,-3.200775449,sub6,yes
masking,visible,f,10.33332853,sub6,yes
masking,visible,f,9.478205963,sub6,yes
masking,visible,f,12.11127268,sub6,yes
masking,visible,f,-6.582501952,sub6,yes
masking,visible,f,2.491056211,sub6,yes
masking,visible,f,-1.635155972,sub6,yes
masking,visible,f,3.93784559,sub6,yes
masking,visible,f,-5.626516517,sub6,yes
masking,visible,f,-6.053940471,sub6,yes
masking,visible,f,1.474572405,sub6,yes
masking,visible,f,6.597736761,sub6,yes
masking,visible,f,5.193407861,sub6,yes
masking,visible,f,11.70410128,sub6,yes
masking,visible,f,8.548991146,sub6,yes
masking,visible,f,0.837135553,sub6,yes
masking,visible,f,11.6897002,sub6,yes
masking,visible,f,8.903933415,sub6,yes
masking,visible,f,2.905623747,sub6,yes
masking,visible,f,8.012569412,sub6,yes
masking,visible,f,8.390415802,sub6,yes
masking,visible,f,-1.470445254,sub7,yes
masking,visible,f,-2.547547129,sub7,yes
masking,visible,f,-5.029680563,sub7,yes
masking,visible,f,1.166690069,sub7,yes
masking,visible,f,-5.119592338,sub7,yes
masking,visible,f,-3.254624753,sub7,yes
masking,visible,f,-11.99110621,sub7,yes
masking,visible,f,-1.11865413,sub7,yes
masking,visible,f,-3.166444155,sub7,yes
masking,visible,f,-8.037875081,sub7,yes
masking,visible,f,-10.16760902,sub7,yes
masking,visible,f,-7.157116256,sub7,yes
masking,visible,f,-4.53489796,sub7,yes
masking,visible,f,-2.059366346,sub7,yes
masking,visible,f,-10.71088707,sub7,yes
masking,visible,f,-13.73794288,sub7,yes
masking,visible,f,-6.947474745,sub7,yes
masking,visible,f,-18.76860549,sub7,yes
masking,visible,f,1.880962087,sub7,yes
masking,visible,f,-3.575906762,sub7,yes
masking,visible,f,0.602465212,sub7,yes
masking,visible,f,-8.88450789,sub7,yes
masking,visible,f,-8.066527359,sub7,yes
masking,visible,f,-6.103403934,sub7,yes
masking,visible,f,8.357617152,sub7,yes
masking,visible,f,-4.491743326,sub7,yes
masking,visible,f,2.044755523,sub7,yes
masking,visible,f,-2.54548837,sub7,yes
masking,visible,f,-1.551351753,sub7,yes
masking,visible,f,5.385382009,sub7,yes
masking,visible,f,-1.773162241,sub7,yes
masking,visible,f,7.44502267,sub7,yes
masking,visible,f,-0.242987389,sub7,yes
masking,visible,f,-2.23866706,sub7,yes
masking,visible,f,-0.156062713,sub7,yes
masking,visible,f,-8.40585069,sub7,yes
masking,visible,f,-4.540247146,sub7,yes
masking,visible,f,-4.266448609,sub7,yes
masking,visible,f,-10.51705972,sub7,yes
masking,visible,f,-4.209102199,sub7,yes
masking,visible,f,2.226208216,sub7,yes
masking,visible,f,4.290039441,sub7,yes
masking,visible,f,-3.133496051,sub7,yes
masking,visible,f,-3.306240212,sub7,yes
masking,visible,f,-0.422372776,sub7,yes
masking,visible,f,1.278735053,sub7,yes
masking,visible,f,-1.567294611,sub7,yes
masking,visible,f,1.218796185,sub7,yes
masking,visible,f,3.878164977,sub7,yes
masking,visible,f,-7.553892881,sub7,yes
masking,visible,f,-3.653617063,sub7,yes
masking,visible,f,2.071357836,sub7,yes
masking,visible,f,0.901065482,sub7,yes
masking,visible,f,6.729269678,sub7,yes
masking,visible,f,-5.120904222,sub7,yes
masking,visible,f,0.534886975,sub7,yes
masking,visible,f,-1.808595325,sub7,yes
masking,visible,f,-0.323927899,sub7,yes
masking,visible,f,0.122866753,sub7,yes
masking,visible,f,-0.692192701,sub7,yes
masking,visible,f,-0.566737483,sub7,yes
masking,visible,f,-6.558410466,sub7,yes
masking,visible,f,2.205264554,sub7,yes
masking,visible,f,-1.582517818,sub7,yes
masking,visible,f,-6.217149689,sub7,yes
masking,visible,f,-5.195921346,sub7,yes
masking,visible,f,-6.159199607,sub7,yes
masking,visible,f,-6.345988224,sub7,yes
masking,visible,f,1.485562254,sub7,yes
masking,visible,f,-1.567488685,sub7,yes
masking,visible,f,-2.335017471,sub7,yes
masking,visible,f,7.16748207,sub7,yes
masking,visible,f,2.609170487,sub7,yes
masking,visible,f,2.201258881,sub7,yes
masking,visible,f,2.781773216,sub7,yes
masking,visible,f,-3.184162362,sub7,yes
masking,visible,f,3.829304804,sub7,yes
masking,visible,f,-4.348366771,sub7,yes
masking,visible,f,-8.894107155,sub7,yes
masking,visible,f,3.219876472,sub7,yes
masking,visible,f,0.110968489,sub7,yes
masking,visible,f,1.358203799,sub7,yes
masking,visible,f,-5.625629894,sub7,yes
masking,visible,f,1.731393275,sub7,yes
masking,visible,f,16.3910956,sub7,yes
masking,visible,f,1.832647369,sub7,yes
masking,visible,f,0.003419849,sub7,yes
masking,visible,f,-7.97524097,sub7,yes
masking,visible,f,1.944799575,sub7,yes
masking,visible,f,1.57150511,sub7,yes
masking,visible,f,-0.763406762,sub7,yes
masking,visible,f,-1.010927114,sub7,yes
masking,visible,f,-3.228712061,sub7,yes
masking,visible,f,-4.704326922,sub7,yes
masking,visible,f,8.992579175,sub7,yes
masking,visible,f,-3.503239333,sub7,yes
masking,visible,f,-2.228115926,sub7,yes
masking,visible,f,5.240562091,sub8,no
masking,visible,f,3.574143096,sub8,no
masking,visible,f,9.602793604,sub8,no
masking,visible,f,3.244641185,sub8,no
masking,visible,f,6.662610698,sub8,no
masking,visible,f,3.718803109,sub8,no
masking,visible,f,-0.483487849,sub8,no
masking,visible,f,1.373504425,sub8,no
masking,visible,f,2.928538516,sub8,no
masking,visible,f,5.978182432,sub8,no
masking,visible,f,0.026755606,sub8,no
masking,visible,f,1.181827763,sub8,no
masking,visible,f,3.689836873,sub8,no
masking,visible,f,7.045290016,sub8,no
masking,visible,f,-2.170434892,sub8,no
masking,visible,f,-2.188457379,sub8,no
masking,visible,f,1.19977774,sub8,no
masking,visible,f,0.591155867,sub8,no
masking,visible,f,3.889029212,sub8,no
masking,visible,f,-2.575637817,sub8,no
masking,visible,f,0.972489816,sub8,no
masking,visible,f,1.919335834,sub8,no
masking,visible,f,2.931510177,sub8,no
masking,visible,f,0.765853742,sub8,no
masking,visible,f,2.326260355,sub8,no
masking,visible,f,-3.800763024,sub8,no
masking,visible,f,-1.103077159,sub8,no
masking,visible,f,3.053512148,sub8,no
masking,visible,f,2.859176627,sub8,no
masking,visible,f,2.383247229,sub8,no
masking,visible,f,-5.271978143,sub8,no
masking,visible,f,7.764767595,sub8,no
masking,visible,f,-2.298125155,sub8,no
masking,visible,f,7.317234915,sub8,no
masking,visible,f,-0.556975279,sub8,no
masking,visible,f,4.708317307,sub8,no
masking,visible,f,-3.152782174,sub8,no
masking,visible,f,2.08527551,sub8,no
masking,visible,f,1.349427847,sub8,no
masking,visible,f,0.759363268,sub8,no
masking,visible,f,2.822854418,sub8,no
masking,visible,f,1.74820147,sub8,no
masking,visible,f,-2.914320666,sub8,no
masking,visible,f,2.10466366,sub8,no
masking,visible,f,5.37017635,sub8,no
masking,visible,f,9.40561113,sub8,no
masking,visible,f,-2.29037637,sub8,no
masking,visible,f,-5.116458822,sub8,no
masking,visible,f,-2.237998561,sub8,no
masking,visible,f,-2.021616394,sub8,no
masking,visible,f,2.590654445,sub8,no
masking,visible,f,3.09724537,sub8,no
masking,visible,f,-2.54406274,sub8,no
masking,visible,f,0.945226927,sub8,no
masking,visible,f,6.237378181,sub8,no
masking,visible,f,-7.632044556,sub8,no
masking,visible,f,2.680963203,sub8,no
masking,visible,f,3.390991895,sub8,no
masking,visible,f,1.362929798,sub8,no
masking,visible,f,-1.290916321,sub8,no
masking,visible,f,-5.306780353,sub8,no
masking,visible,f,0.703203614,sub8,no
masking,visible,f,3.376324168,sub8,no
masking,visible,f,1.883119378,sub8,no
masking,visible,f,2.972136612,sub8,no
masking,visible,f,-2.39703979,sub8,no
masking,visible,f,0.519337975,sub8,no
masking,visible,f,2.028671518,sub8,no
masking,visible,f,-1.344218057,sub8,no
masking,visible,f,-4.447449777,sub8,no
masking,visible,f,-0.725973585,sub8,no
masking,visible,f,8.029621643,sub8,no
masking,visible,f,-1.981501056,sub8,no
masking,visible,f,-6.715555493,sub8,no
masking,visible,f,3.849219986,sub8,no
masking,visible,f,-4.079826983,sub8,no
masking,visible,f,1.852579628,sub8,no
masking,visible,f,5.682033107,sub8,no
masking,visible,f,0.498723281,sub8,no
masking,visible,f,-0.707036282,sub8,no
masking,visible,f,1.608589826,sub8,no
masking,visible,f,-15.06136644,sub8,no
masking,visible,f,1.028618813,sub8,no
masking,visible,f,0.949442556,sub8,no
masking,visible,f,1.830672562,sub8,no
masking,visible,f,6.539399554,sub8,no
masking,visible,f,2.495583569,sub8,no
masking,visible,f,1.189355786,sub8,no
masking,visible,f,4.69066355,sub8,no
masking,visible,f,-0.876858751,sub8,no
masking,visible,f,3.607145087,sub8,no
masking,visible,f,4.694631681,sub8,no
masking,visible,f,3.5331953,sub8,no
masking,visible,f,-1.808698256,sub8,no
masking,visible,f,4.199937966,sub8,no
masking,visible,f,9.969711994,sub8,no
masking,visible,f,0.49704454,sub8,no
masking,visible,f,1.338897104,sub9,yes
masking,visible,f,-4.833188342,sub9,yes
masking,visible,f,2.682376875,sub9,yes
masking,visible,f,0.607094651,sub9,yes
masking,visible,f,0.72853703,sub9,yes
masking,visible,f,-2.695436614,sub9,yes
masking,visible,f,3.04778344,sub9,yes
masking,visible,f,-3.52376114,sub9,yes
masking,visible,f,-1.99226863,sub9,yes
masking,visible,f,-3.88359434,sub9,yes
masking,visible,f,3.52793036,sub9,yes
masking,visible,f,-2.917019012,sub9,yes
masking,visible,f,-2.755635011,sub9,yes
masking,visible,f,5.889473048,sub9,yes
masking,visible,f,-2.958007454,sub9,yes
masking,visible,f,0.157151613,sub9,yes
masking,visible,f,3.025973439,sub9,yes
masking,visible,f,-1.002489359,sub9,yes
masking,visible,f,-0.423967271,sub9,yes
masking,visible,f,-0.011722325,sub9,yes
masking,visible,f,0.287800019,sub9,yes
masking,visible,f,4.651446199,sub9,yes
masking,visible,f,-0.576543339,sub9,yes
masking,visible,f,-3.21242664,sub9,yes
masking,visible,f,-2.610655001,sub9,yes
masking,visible,f,3.888533906,sub9,yes
masking,visible,f,1.006072262,sub9,yes
masking,visible,f,-0.187752169,sub9,yes
masking,visible,f,-2.954964852,sub9,yes
masking,visible,f,-0.312456692,sub9,yes
masking,visible,f,0.768820998,sub9,yes
masking,visible,f,-3.013453784,sub9,yes
masking,visible,f,0.655207213,sub9,yes
masking,visible,f,0.717622853,sub9,yes
masking,visible,f,2.624030426,sub9,yes
masking,visible,f,1.482636706,sub9,yes
masking,visible,f,3.596225658,sub9,yes
masking,visible,f,-6.290461367,sub9,yes
masking,visible,f,2.953416006,sub9,yes
masking,visible,f,1.738287754,sub9,yes
masking,visible,f,-0.371419421,sub9,yes
masking,visible,f,-2.488224189,sub9,yes
masking,visible,f,5.58739522,sub9,yes
masking,visible,f,-9.166649151,sub9,yes
masking,visible,f,-0.278067443,sub9,yes
masking,visible,f,-4.655975459,sub9,yes
masking,visible,f,4.930570041,sub9,yes
masking,visible,f,2.846636751,sub9,yes
masking,visible,f,8.923185461,sub9,yes
masking,visible,f,-0.738902444,sub9,yes
masking,visible,f,-3.053306192,sub9,yes
masking,visible,f,-0.352163307,sub9,yes
masking,visible,f,-0.757226954,sub9,yes
masking,visible,f,-1.288441483,sub9,yes
masking,visible,f,0.769687645,sub9,yes
masking,visible,f,-8.487148367,sub9,yes
masking,visible,f,-1.278835365,sub9,yes
masking,visible,f,1.250807361,sub9,yes
masking,visible,f,4.73394637,sub9,yes
masking,visible,f,-2.941288316,sub9,yes
masking,visible,f,7.384006191,sub9,yes
masking,visible,f,-0.454861267,sub9,yes
masking,visible,f,-4.907823729,sub9,yes
masking,visible,f,1.204060802,sub9,yes
masking,visible,f,3.775774226,sub9,yes
masking,visible,f,-0.269946637,sub9,yes
masking,visible,f,0.144850278,sub9,yes
masking,visible,f,0.921570379,sub9,yes
masking,visible,f,-3.184660187,sub9,yes
masking,visible,f,-5.69929103,sub9,yes
masking,visible,f,-6.731644296,sub9,yes
masking,visible,f,1.491464768,sub9,yes
masking,visible,f,-0.51347827,sub9,yes
masking,visible,f,2.858185254,sub9,yes
masking,visible,f,5.971937516,sub9,yes
masking,visible,f,5.304482912,sub9,yes
masking,visible,f,3.034895757,sub9,yes
masking,visible,f,-2.237146953,sub9,yes
masking,visible,f,1.128100393,sub9,yes
masking,visible,f,4.161567544,sub9,yes
masking,visible,f,0.332923885,sub9,yes
masking,visible,f,0.965014555,sub9,yes
masking,visible,f,3.53915192,sub9,yes
masking,visible,f,5.25479815,sub9,yes
masking,visible,f,-1.98956194,sub9,yes
masking,visible,f,17.0650337,sub9,yes
masking,visible,f,2.410986915,sub9,yes
masking,visible,f,7.25091271,sub9,yes
masking,visible,f,-2.364878798,sub9,yes
masking,visible,f,2.911950233,sub9,yes
masking,visible,f,0.962759944,sub9,yes
masking,visible,f,-3.72352268,sub9,yes
masking,visible,f,1.138253745,sub9,yes
masking,visible,f,0.246859563,sub9,yes
masking,visible,f,5.72857219,sub9,yes
masking,visible,f,-0.705428293,sub9,yes
masking,visible,f,2.815571993,sub9,yes
masking,visible,f,0.958739,sub9,yes
masking,visible,f,2.085440012,sub9,yes
masking,visible,f,1.38109869,sub9,yes
masking,visible,f,3.969071481,sub9,yes
masking,visible,f,6.905880251,sub9,yes
masking,visible,f,1.430455866,sub9,yes
masking,visible,f,-3.235640469,sub9,yes
masking,visible,f,-1.836324491,sub9,yes
masking,visible,f,3.710956639,sub9,yes
masking,visible,f,-1.161826836,sub9,yes
masking,visible,f,0.614311565,sub9,yes
masking,visible,h,-13.68329733,sub10,no
masking,visible,h,-12.7314228,sub10,no
masking,visible,h,-12.24204641,sub10,no
masking,visible,h,-6.746771789,sub10,no
masking,visible,h,-13.92611793,sub10,no
masking,visible,h,-5.219672262,sub10,no
masking,visible,h,0.371709898,sub10,no
masking,visible,h,-6.628769069,sub10,no
masking,visible,h,-1.515357421,sub10,no
masking,visible,h,-11.35057771,sub10,no
masking,visible,h,-13.5675822,sub10,no
masking,visible,h,-4.693736612,sub10,no
masking,visible,h,-11.929124,sub10,no
masking,visible,h,-4.295683491,sub10,no
masking,visible,h,-3.338153116,sub10,no
masking,visible,h,-18.23687612,sub10,no
masking,visible,h,-8.934808525,sub10,no
masking,visible,h,-3.633185889,sub10,no
masking,visible,h,0.40728949,sub10,no
masking,visible,h,-1.770413097,sub10,no
masking,visible,h,-3.25249499,sub10,no
masking,visible,h,7.188792029,sub10,no
masking,visible,h,-7.849864118,sub10,no
masking,visible,h,-15.20002204,sub10,no
masking,visible,h,-11.80875025,sub10,no
masking,visible,h,-7.982995851,sub10,no
masking,visible,h,-7.110891844,sub10,no
masking,visible,h,1.188960329,sub10,no
masking,visible,h,-7.572131766,sub10,no
masking,visible,h,4.39748774,sub10,no
masking,visible,h,-11.99007004,sub10,no
masking,visible,h,-0.399020811,sub10,no
masking,visible,h,-10.60357925,sub10,no
masking,visible,h,-13.58103118,sub10,no
masking,visible,h,-14.03809886,sub10,no
masking,visible,h,-10.08035794,sub10,no
masking,visible,h,-10.26774625,sub10,no
masking,visible,h,-19.2060183,sub10,no
masking,visible,h,-2.729308398,sub10,no
masking,visible,h,-7.908633565,sub10,no
masking,visible,h,-20.25973572,sub10,no
masking,visible,h,-1.583629665,sub10,no
masking,visible,h,-10.13008728,sub10,no
masking,visible,h,0.634021579,sub10,no
masking,visible,h,-3.432233727,sub10,no
masking,visible,h,1.791789119,sub10,no
masking,visible,h,-7.798556047,sub10,no
masking,visible,h,-9.016544016,sub10,no
masking,visible,h,-0.565537113,sub10,no
masking,visible,h,-10.81510424,sub10,no
masking,visible,h,-10.90662651,sub10,no
masking,visible,h,-1.901978196,sub10,no
masking,visible,h,-10.95994861,sub10,no
masking,visible,h,-13.56614577,sub10,no
masking,visible,h,-3.420161748,sub10,no
masking,visible,h,-4.873339992,sub10,no
masking,visible,h,-14.96377812,sub10,no
masking,visible,h,-5.858304311,sub10,no
masking,visible,h,-5.029831588,sub10,no
masking,visible,h,-9.09822836,sub10,no
masking,visible,h,-11.6389734,sub10,no
masking,visible,h,-5.349692573,sub10,no
masking,visible,h,-7.258982677,sub10,no
masking,visible,h,0.42420691,sub10,no
masking,visible,h,0.853823942,sub10,no
masking,visible,h,-5.810781389,sub10,no
masking,visible,h,-7.620127192,sub10,no
masking,visible,h,0.20448416,sub10,no
masking,visible,h,4.596244269,sub10,no
masking,visible,h,-0.591405721,sub10,no
masking,visible,h,-9.718326789,sub10,no
masking,visible,h,-8.650465791,sub10,no
masking,visible,h,-14.03298255,sub10,no
masking,visible,h,-9.816621641,sub10,no
masking,visible,h,-11.88214587,sub10,no
masking,visible,h,-0.4428433,sub10,no
masking,visible,h,-0.028681233,sub10,no
masking,visible,h,-3.638547999,sub10,no
masking,visible,h,-0.701320091,sub10,no
masking,visible,h,7.054989682,sub10,no
masking,visible,h,-6.941758837,sub10,no
masking,visible,h,-12.16434595,sub10,no
masking,visible,h,-14.17029969,sub10,no
masking,visible,h,-5.552898301,sub10,no
masking,visible,h,-9.166368792,sub10,no
masking,visible,h,2.579112491,sub10,no
masking,visible,h,-4.103072696,sub10,no
masking,visible,h,-3.574406076,sub10,no
masking,visible,h,-8.708160923,sub10,no
masking,visible,h,-6.505729773,sub10,no
masking,visible,h,-14.36669263,sub10,no
masking,visible,h,-11.84180808,sub10,no
masking,visible,h,0.775093533,sub10,no
masking,visible,h,-0.244915718,sub10,no
masking,visible,h,-1.624571436,sub10,no
masking,visible,h,-10.21039212,sub10,no
masking,visible,h,-10.77670601,sub10,no
masking,visible,h,6.186899791,sub10,no
masking,visible,h,-3.037375734,sub10,no
masking,visible,h,-12.04625628,sub10,no
masking,visible,h,-9.016705353,sub10,no
masking,visible,h,4.607132125,sub10,no
masking,visible,h,1.057216014,sub11,yes
masking,visible,h,-1.729708447,sub11,yes
masking,visible,h,2.290677754,sub11,yes
masking,visible,h,1.537733004,sub11,yes
masking,visible,h,4.919287147,sub11,yes
masking,visible,h,-9.629912359,sub11,yes
masking,visible,h,3.375209201,sub11,yes
masking,visible,h,6.157207149,sub11,yes
masking,visible,h,1.254705098,sub11,yes
masking,visible,h,7.193572019,sub11,yes
masking,visible,h,-10.88352223,sub11,yes
masking,visible,h,-8.860580865,sub11,yes
masking,visible,h,-1.207908754,sub11,yes
masking,visible,h,-2.474016678,sub11,yes
masking,visible,h,-4.737784804,sub11,yes
masking,visible,h,3.199897091,sub11,yes
masking,visible,h,-3.64678519,sub11,yes
masking,visible,h,1.997202961,sub11,yes
masking,visible,h,-2.020204749,sub11,yes
masking,visible,h,-1.508376213,sub11,yes
masking,visible,h,4.600157727,sub11,yes
masking,visible,h,-0.790759,sub11,yes
masking,visible,h,-1.567466423,sub11,yes
masking,visible,h,0.927151146,sub11,yes
masking,visible,h,-3.158916666,sub11,yes
masking,visible,h,-1.755195796,sub11,yes
masking,visible,h,-3.388106744,sub11,yes
masking,visible,h,1.920149442,sub11,yes
masking,visible,h,4.518532394,sub11,yes
masking,visible,h,3.210223688,sub11,yes
masking,visible,h,-8.418814837,sub11,yes
masking,visible,h,0.610250438,sub11,yes
masking,visible,h,-1.719406812,sub11,yes
masking,visible,h,4.168649939,sub11,yes
masking,visible,h,-0.845469421,sub11,yes
masking,visible,h,2.826971488,sub11,yes
masking,visible,h,7.813229195,sub11,yes
masking,visible,h,5.069367173,sub11,yes
masking,visible,h,4.594632102,sub11,yes
masking,visible,h,-0.766110996,sub11,yes
masking,visible,h,4.210437946,sub11,yes
masking,visible,h,2.514756962,sub11,yes
masking,visible,h,2.960576123,sub11,yes
masking,visible,h,3.275817519,sub11,yes
masking,visible,h,4.518817857,sub11,yes
masking,visible,h,2.575945917,sub11,yes
masking,visible,h,-7.512067635,sub11,yes
masking,visible,h,4.711276324,sub11,yes
masking,visible,h,3.525204543,sub11,yes
masking,visible,h,5.040868338,sub11,yes
masking,visible,h,6.683371116,sub11,yes
masking,visible,h,0.58861765,sub11,yes
masking,visible,h,-0.210533992,sub11,yes
masking,visible,h,1.168326649,sub11,yes
masking,visible,h,-1.103305723,sub11,yes
masking,visible,h,0.319440882,sub11,yes
masking,visible,h,-4.037383002,sub11,yes
masking,visible,h,-0.317927873,sub11,yes
masking,visible,h,2.690639042,sub11,yes
masking,visible,h,-5.511421196,sub11,yes
masking,visible,h,-7.662954492,sub11,yes
masking,visible,h,-0.131817915,sub11,yes
masking,visible,h,-0.997088152,sub11,yes
masking,visible,h,5.266733896,sub11,yes
masking,visible,h,-5.479724281,sub11,yes
masking,visible,h,3.225715199,sub11,yes
masking,visible,h,0.366111439,sub11,yes
masking,visible,h,-6.06223941,sub11,yes
masking,visible,h,3.572362967,sub11,yes
masking,visible,h,-2.131807884,sub11,yes
masking,visible,h,-0.144666013,sub11,yes
masking,visible,h,2.333624909,sub11,yes
masking,visible,h,-3.983712305,sub11,yes
masking,visible,h,4.014307493,sub11,yes
masking,visible,h,-6.796538537,sub11,yes
masking,visible,h,1.351802462,sub11,yes
masking,visible,h,1.887040213,sub11,yes
masking,visible,h,3.730971903,sub11,yes
masking,visible,h,-3.142010545,sub11,yes
masking,visible,h,2.812637018,sub11,yes
masking,visible,h,-4.181559207,sub11,yes
masking,visible,h,-5.499781669,sub11,yes
masking,visible,h,1.497327854,sub11,yes
masking,visible,h,-1.065612638,sub11,yes
masking,visible,h,-3.308929097,sub11,yes
masking,visible,h,3.396804106,sub11,yes
masking,visible,h,5.414029602,sub11,yes
masking,visible,h,-2.788788125,sub11,yes
masking,visible,h,-4.029417366,sub11,yes
masking,visible,h,-1.001403699,sub11,yes
masking,visible,h,-7.315800284,sub11,yes
masking,visible,h,-8.440295495,sub11,yes
masking,visible,h,2.025027046,sub11,yes
masking,visible,h,4.105316525,sub11,yes
masking,visible,h,-2.285372847,sub11,yes
masking,visible,h,7.657173645,sub11,yes
masking,visible,h,0.569112227,sub11,yes
masking,visible,h,4.643692181,sub11,yes
masking,visible,h,7.60534164,sub11,yes
masking,visible,h,-3.550523009,sub11,yes
masking,visible,h,-1.410626511,sub11,yes
masking,visible,h,3.20095362,sub11,yes
masking,visible,h,7.883871237,sub11,yes
masking,visible,h,2.507633073,sub11,yes
masking,visible,h,-5.116623661,sub11,yes
masking,visible,h,4.141711347,sub11,yes
masking,visible,h,-1.526557181,sub12,yes
masking,visible,h,-2.861280356,sub12,yes
masking,visible,h,4.278350544,sub12,yes
masking,visible,h,-1.742444178,sub12,yes
masking,visible,h,1.837670698,sub12,yes
masking,visible,h,-0.73467847,sub12,yes
masking,visible,h,-0.654443372,sub12,yes
masking,visible,h,-0.75246595,sub12,yes
masking,visible,h,0.788719544,sub12,yes
masking,visible,h,-2.850786798,sub12,yes
masking,visible,h,2.302144548,sub12,yes
masking,visible,h,-2.846448186,sub12,yes
masking,visible,h,0.697808419,sub12,yes
masking,visible,h,1.147387857,sub12,yes
masking,visible,h,-4.148169654,sub12,yes
masking,visible,h,-3.142613705,sub12,yes
masking,visible,h,-1.133853851,sub12,yes
masking,visible,h,-5.033224678,sub12,yes
masking,visible,h,-0.06153132,sub12,yes
masking,visible,h,-2.207502048,sub12,yes
masking,visible,h,1.351924699,sub12,yes
masking,visible,h,-2.785633642,sub12,yes
masking,visible,h,-0.129961676,sub12,yes
masking,visible,h,-3.53888054,sub12,yes
masking,visible,h,3.009080837,sub12,yes
masking,visible,h,-1.259349497,sub12,yes
masking,visible,h,-2.109079879,sub12,yes
masking,visible,h,-1.890253099,sub12,yes
masking,visible,h,1.518652131,sub12,yes
masking,visible,h,-0.743222901,sub12,yes
masking,visible,h,4.997361234,sub12,yes
masking,visible,h,-0.388206685,sub12,yes
masking,visible,h,0.492095942,sub12,yes
masking,visible,h,-1.964196293,sub12,yes
masking,visible,h,6.993018796,sub12,yes
masking,visible,h,-3.144895328,sub12,yes
masking,visible,h,-0.978652275,sub12,yes
masking,visible,h,-1.408381782,sub12,yes
masking,visible,h,-0.907228729,sub12,yes
masking,visible,h,-1.502396873,sub12,yes
masking,visible,h,4.620410184,sub12,yes
masking,visible,h,4.552135172,sub12,yes
masking,visible,h,4.796399841,sub12,yes
masking,visible,h,-1.222780186,sub12,yes
masking,visible,h,-3.675740785,sub12,yes
masking,visible,h,-3.452040585,sub12,yes
masking,visible,h,-2.838174333,sub12,yes
masking,visible,h,0.756965276,sub12,yes
masking,visible,h,2.134319616,sub12,yes
masking,visible,h,1.990065221,sub12,yes
masking,visible,h,2.901494442,sub12,yes
masking,visible,h,-3.290600713,sub12,yes
masking,visible,h,-1.582313369,sub12,yes
