phase,voltage,sub_num
phase_1,8.22101757441967,1016
phase_1,11.1092710257918,1016
phase_1,10.0621143279782,1016
phase_1,1.49049019595472,1016
phase_1,10.2416190186316,1016
phase_1,5.65238554370336,1016
phase_1,-6.33107057272493,1016
phase_1,3.05336872855897,1016
phase_1,16.0594138958217,1016
phase_1,-0.15818032566423,1016
phase_1,12.1730985966342,1016
phase_1,8.13329865382268,1016
phase_1,13.8462398597939,1016
phase_1,4.80657262069926,1016
phase_1,1.71166503237906,1016
phase_1,-4.0882151992415,1016
phase_1,3.05635004754809,1016
phase_1,5.3339217256538,1016
phase_1,8.41102197629314,1016
phase_1,3.44822733436919,1016
phase_1,2.86459643026118,1016
phase_1,0.249170742887046,1016
phase_1,9.96913493333793,1016
phase_1,-0.0128047249330589,1016
phase_1,10.6496013698166,1016
phase_1,1.92085717509433,1016
phase_1,-4.21685482357501,1016
phase_1,2.70956619908617,1016
phase_1,2.18432829348723,1016
phase_1,6.46353615929441,1016
phase_1,4.58253453624405,1016
phase_1,-2.03651094129466,1016
phase_1,11.3381280563562,1016
phase_1,4.22727398979731,1016
phase_1,8.57005750931674,1016
phase_1,7.74009474217333,1016
phase_1,0.0948030632163973,1016
phase_1,-4.23394483741631,1016
phase_1,6.03918974188211,1016
phase_1,-1.51121868967563,1016
phase_1,-3.84756207498276,1016
phase_1,6.73806604994618,1016
phase_1,14.1359118923237,1016
phase_1,-4.21027273666568,1016
phase_1,3.02703827105141,1016
phase_1,4.08505551816151,1016
phase_1,3.38888150420019,1016
phase_1,0.39537269469721,1016
phase_1,2.09831066639294,1016
phase_1,3.67953521829609,1016
phase_1,15.247007436645,1016
phase_1,3.9787980756158,1016
phase_1,-0.687713508198901,1016
phase_1,-0.854064512431733,1016
phase_1,-2.80089578017117,1016
phase_1,4.9502567435295,1016
phase_1,-0.354419853181821,1016
phase_1,10.568084808049,1016
phase_1,-3.11446913948202,1016
phase_1,7.26887736389829,1016
phase_1,1.76816975421798,1016
phase_1,11.2814372675057,1016
phase_1,5.20470274803115,1016
phase_1,9.5827366595644,1016
phase_1,3.46682677058744,1016
phase_1,4.51474547643375,1016
phase_1,3.46212843189096,1016
phase_1,5.58573295866571,1016
phase_1,5.15411970195471,1016
phase_1,5.01438659015784,1016
phase_1,4.72170763536868,1016
phase_1,2.86528763605551,1016
phase_1,-4.21973409232514,1016
phase_1,-1.21900409701897,1016
phase_1,-8.90867561761702,1016
phase_1,3.17267565158026,1016
phase_1,-4.11602883860049,1016
phase_1,-7.49237013070042,1016
phase_1,-1.98745257819795,1016
phase_1,-0.486624930969546,1016
phase_1,-2.12817171322248,1016
phase_1,6.01890168046862,1016
phase_1,10.0062391972676,1016
phase_1,-0.420772382370974,1016
phase_1,8.16583667910792,1016
phase_1,-4.47114198220156,1016
phase_1,1.15303069783644,1016
phase_1,10.9468745975065,1016
phase_1,-4.83083427634517,1016
phase_1,3.44961827311238,1016
phase_1,8.21976947817972,1016
phase_1,9.43905942620077,1016
phase_1,-2.40104605372135,1016
phase_1,-0.972374433759901,1016
phase_1,14.3423429997061,1016
phase_1,10.2369251807009,1016
phase_1,-3.59836828668111,1016
phase_1,11.78551405706,1016
phase_1,-1.77079675076826,1016
phase_1,2.26334141801491,1016
phase_1,-10.4749404992664,1016
phase_1,-1.69488483548556,1016
phase_1,0.0379778069582039,1016
phase_1,10.1046705349972,1016
phase_1,1.53637513199622,1016
phase_1,1.22969630634583,1016
phase_1,4.13078225760478,1016
phase_1,8.77370029285298,1016
phase_1,6.00808679353005,1016
phase_1,2.25847446062999,1016
phase_1,9.95217236870896,1016
phase_1,10.6956429403226,1016
phase_1,-2.30794393032174,1016
phase_1,5.38162134064966,1016
phase_1,9.64213814621347,1016
phase_1,9.02348808147446,1016
phase_1,3.65053342710516,1016
phase_1,8.31244865266735,1016
phase_1,5.30571062820937,1016
phase_1,-6.10694615629556,1016
phase_1,7.16068455883027,1016
phase_1,-4.36981613098121,1016
phase_1,0.542446842029215,1016
phase_1,1.60337686684073,1016
phase_1,-2.75001967255215,1016
phase_1,-8.2928854140958,1016
phase_1,-2.64322212651568,1016
phase_1,11.3143682967431,1016
phase_1,1.31644514105222,1016
phase_1,-3.55454140315863,1016
phase_1,1.67005989755072,1016
phase_1,5.28262760832654,1016
phase_1,0.799592644032126,1016
phase_1,6.85500155705225,1016
phase_1,9.04853461025803,1016
phase_1,7.37230796527684,1016
phase_1,-4.61669149010759,1016
phase_1,4.0550869197548,1016
phase_1,4.27301521328108,1016
phase_1,11.2623535484691,1016
phase_1,6.2877678543497,1016
phase_1,-1.60976826853868,1016
phase_1,9.13019270968482,1016
phase_1,2.29652545602527,1016
phase_1,8.92934208552005,1016
phase_1,6.70404755129823,1016
phase_1,-2.77440643920013,1016
phase_1,7.65630558653128,1016
phase_1,8.53424021213771,1016
phase_1,9.16410636991318,1016
phase_1,9.78553240686152,1016
phase_1,-3.01238222931831,1016
phase_1,2.20669450718511,1016
phase_1,17.0549113813082,1016
phase_1,15.0350114807179,1016
phase_1,-1.68537075121452,1016
phase_1,6.60120824734221,1016
phase_1,3.67674643125588,1016
phase_1,7.05817194747097,1016
phase_1,1.72577711626692,1016
phase_1,3.52466925016935,1016
phase_1,4.07144514405593,1016
phase_1,3.16747694900067,1016
phase_1,-5.97632458543241,1016
phase_1,13.1578856570188,1016
phase_1,3.30842848633736,1016
phase_1,-5.04063008286716,1016
phase_1,1.00708497934896,1016
phase_1,1.39733023808021,1016
phase_1,-0.992027246594205,1016
phase_1,10.5907520746872,1016
phase_1,3.9743887184373,1016
phase_1,13.1887076166624,1016
phase_1,-5.53732568690969,1016
phase_1,8.9718185736471,1016
phase_1,0.97677510009474,1016
phase_1,-2.51740021216657,1016
phase_1,4.19730701567308,11
phase_1,-0.682289335729928,11
phase_1,0.442139033584613,11
phase_1,-10.2013073120734,11
phase_1,-3.63245127617083,11
phase_1,9.7599769636122,11
phase_1,-0.538738576600968,11
phase_1,4.69835706681404,11
phase_1,3.42013256366436,11
phase_1,4.72547490959096,11
phase_1,-0.776269381533868,11
phase_1,4.24286053384223,11
phase_1,-0.0289593294234929,11
phase_1,2.73162775616708,11
phase_1,-8.07510574807817,11
phase_1,-1.31958949163304,11
phase_1,1.62462606343946,11
phase_1,1.81947930210303,11
phase_1,-0.829550208953711,11
phase_1,-1.20438168819917,11
phase_1,-1.59793645497167,11
phase_1,-7.84425524810913,11
phase_1,1.55785976755686,11
phase_1,6.19305911718904,11
phase_1,2.67995944361973,11
phase_1,3.02127962521719,11
phase_1,7.03863369160477,11
phase_1,5.12860603068604,11
phase_1,-3.86728136479072,11
phase_1,0.682021823989517,11
phase_1,-1.54235674493979,11
phase_1,0.187958796856327,11
phase_1,0.916043987375375,11
phase_1,2.48943941303534,11
phase_1,2.9668340298293,11
phase_1,0.138924282274819,11
phase_1,1.57216240496394,11
phase_1,1.36425749065728,11
phase_1,2.73893304283802,11
phase_1,9.9065020220812,11
phase_1,-3.44770514942692,11
phase_1,2.74882510349881,11
phase_1,-0.37397640945624,11
phase_1,0.140419524253868,11
phase_1,0.290678921800393,11
phase_1,-0.501001270470431,11
phase_1,1.3677232361645,11
phase_1,-10.141264423085,11
phase_1,-1.14970147229493,11
phase_1,-0.615707662718381,11
phase_1,3.5965932334789,11
phase_1,1.16664949635404,11
phase_1,-7.41325210317214,11
phase_1,-2.43063555000871,11
phase_1,-2.84335009790048,11
phase_1,1.47292306991277,11
phase_1,7.97037212385693,11
phase_1,-1.99217187139375,11
phase_1,-0.376307907963336,11
phase_1,-2.00399800109036,11
phase_1,-1.2794833605162,11
phase_1,1.78306126770674,11
phase_1,-4.96866534161076,11
phase_1,12.9171944322103,11
phase_1,3.00437177591879,11
phase_1,-1.41090316844031,11
phase_1,-1.27050481605261,11
phase_1,2.28926993059396,11
phase_1,-3.87096123271543,11
phase_1,5.36849598585161,11
phase_1,-8.33136136402109,11
phase_1,-2.88619040963406,11
phase_1,-1.50880878786321,11
phase_1,0.465673938477464,11
phase_1,5.7049215096547,11
phase_1,-1.70449685994501,11
phase_1,-7.48970347900104,11
phase_1,-0.88794347940198,11
phase_1,3.81321427024775,11
phase_1,-5.22941801248303,11
phase_1,-1.63439724017039,11
phase_1,-2.0896474181152,11
phase_1,-10.8507192817012,11
phase_1,1.48515273292338,11
phase_1,-13.2349760724724,11
phase_1,-8.60483633778556,11
phase_1,3.27395844923622,11
phase_1,2.78965009242911,11
phase_1,5.26349694671819,11
phase_1,7.41233914967549,11
phase_1,-0.545700634733597,11
phase_1,-0.767721363628112,11
phase_1,1.0389317205319,11
phase_1,1.78991168485797,11
phase_1,-0.186541126883723,11
phase_1,1.83349251266268,11
phase_1,1.88079662338654,11
phase_1,3.72791609934079,11
phase_1,0.569376464185303,11
phase_1,4.20723894680195,11
phase_1,-4.49199987506218,11
phase_1,0.937091489166972,11
phase_1,0.760324737829406,11
phase_1,9.48283444247147,11
phase_1,-2.64470999392962,11
phase_1,1.51238815164924,11
phase_1,4.2576357235828,11
phase_1,3.20968829813862,11
phase_1,-0.189716534811381,11
phase_1,-0.330624387926277,11
phase_1,-5.05795120119378,11
phase_1,-2.74589419901706,11
phase_1,7.43233832778448,11
phase_1,5.65974810853684,11
phase_1,-4.44093051692558,11
phase_1,-2.56418016703894,11
phase_1,-1.08998871229827,11
phase_1,0.827152746927,11
phase_1,2.8355323634832,11
phase_1,-2.61592612861469,11
phase_1,-1.23856712125703,11
phase_1,-6.10574685699721,11
phase_1,-5.04220055147139,11
phase_1,-10.9749030123061,11
phase_1,1.63695358201218,11
phase_1,0.19763647580404,11
phase_1,1.78206346987783,11
phase_1,6.40008324485335,11
phase_1,-3.68334616684332,11
phase_1,1.49742751740492,11
phase_1,3.01724272723158,11
phase_1,-7.43621285145099,11
phase_1,-8.09398697151699,11
phase_1,3.55735132268737,11
phase_1,-1.95951830913045,11
phase_1,-7.14848454495085,11
phase_1,1.73337989721245,11
phase_1,1.11998334141906,11
phase_1,-7.25144068139132,11
phase_1,-0.388120337230403,11
phase_1,-3.06000820288739,11
phase_1,0.112453578560706,11
phase_1,0.637028057512602,11
phase_1,0.225572787798368,11
phase_1,5.03228942996789,11
phase_1,-8.37684366761184,11
phase_1,2.70747590926083,11
phase_1,3.90474534258386,11
phase_1,5.33124492293675,11
phase_1,-1.55454906438238,11
phase_1,-7.38373878654127,11
phase_1,2.54749862159171,11
phase_1,3.53816242669805,11
phase_1,5.4958057964944,11
phase_1,-5.14781389507075,11
phase_1,4.90719828988106,11
phase_1,1.34249217715988,11
phase_1,3.14778642135534,11
phase_1,0.818471215791148,11
phase_1,1.86209847947223,11
phase_1,-6.7503286948459,11
phase_1,4.41940098525659,11
phase_1,-1.65387715301415,11
phase_1,1.76957328206603,11
phase_1,-2.57349181656095,11
phase_1,-4.04370727570374,11
phase_1,-2.96400989969497,11
phase_1,-3.64043210460813,11
phase_1,4.39695929273208,11
phase_1,-1.58794425095224,11
phase_1,-1.05987692952827,11
phase_1,-5.26350481928401,11
phase_1,-8.30961711500644,11
phase_1,-6.26071056253915,11
phase_1,-2.30247422091062,11
phase_1,0.728105085092906,11
phase_1,-1.19617979790435,11
phase_1,-3.0164667394774,11
phase_1,-3.17824801383278,11
phase_1,-0.641486507307521,11
phase_1,-2.52491380338597,11
phase_1,-6.70324756101641,11
phase_1,-6.79550549762558,11
phase_1,2.96533316452105,11
phase_1,4.34998397101381,11
phase_1,-0.388568509474928,11
phase_1,-3.65681034471931,11
phase_1,-0.17757222486929,11
phase_1,-0.275168860215854,11
phase_1,1.29624459281648,11
phase_1,1.93684526450415,11
phase_1,4.46816885857153,11
phase_1,5.12834463267121,11
phase_1,-1.50110516230284,11
phase_1,-1.83433224498443,11
phase_1,-2.64074495384438,11
phase_1,1.01881262822178,11
phase_1,2.73192306905705,11
phase_1,-1.17148828959376,11
phase_1,4.37930888664432,11
phase_1,3.42830158689009,11
phase_1,0.517583793032684,11
phase_1,-4.13640337282229,11
phase_1,-2.78784978031888,11
phase_1,0.969546589182644,11
phase_1,0.27591388802591,11
phase_1,-0.308820282093356,11
phase_1,-0.107759944046192,11
phase_1,6.06168701087333,11
phase_1,3.00356480865049,11
phase_1,-6.73631145032105,11
phase_1,-2.16692856832025,11
phase_1,-0.591661589286564,11
phase_1,-3.76381125593275,11
phase_1,-8.4970116324541,11
phase_1,-3.73267574471336,11
phase_1,-0.191775055444934,11
phase_1,1.65322447779255,11
phase_1,2.58580682693682,11
phase_1,-10.7775950419523,11
phase_1,-6.18162971377149,11
phase_1,-4.77642562252943,11
phase_1,0.515548944920581,12
phase_1,1.34458716121445,12
phase_1,-5.18698760224104,12
phase_1,-0.205890239291522,12
phase_1,-3.07460600274701,12
phase_1,3.39123960113324,12
phase_1,-0.598040570768809,12
phase_1,-1.96865042607959,12
phase_1,-0.358456327029509,12
phase_1,0.772977294215118,12
phase_1,3.34870708838636,12
phase_1,3.51402408253632,12
phase_1,-1.17188549789602,12
phase_1,0.391683183526568,12
phase_1,0.290533754492343,12
phase_1,1.78510850377199,12
phase_1,0.39466541602956,12
phase_1,2.39570689657057,12
phase_1,-0.151710825275078,12
phase_1,-1.07043952062922,12
phase_1,1.36994481391464,12
phase_1,1.1470886687023,12
phase_1,-1.82058063283647,12
phase_1,1.95934203926886,12
phase_1,-1.01352440662277,12
phase_1,0.00361498703876087,12
phase_1,-5.40338828505539,12
phase_1,5.41491304888734,12
phase_1,-11.0437388272491,12
phase_1,-1.64241920914815,12
phase_1,-0.556279608277398,12
phase_1,-4.44661767129379,12
phase_1,0.534114189655651,12
phase_1,-2.19145107519504,12
phase_1,-4.98527390230272,12
phase_1,1.13497990311087,12
phase_1,1.54305066579278,12
phase_1,2.27846132540345,12
phase_1,2.41586342207934,12
phase_1,-0.0584248879166079,12
phase_1,-5.73592001647037,12
phase_1,-1.4011342348793,12
phase_1,-6.98512960615346,12
phase_1,3.22953348121768,12
phase_1,0.646815323024485,12
phase_1,6.75715184276032,12
phase_1,-1.5398627546726,12
phase_1,4.71023344934881,12
phase_1,-1.40868715145127,12
phase_1,4.85756331575968,12
phase_1,-0.0357161049659436,12
phase_1,2.54559051599109,12
phase_1,5.2701217307662,12
phase_1,0.886019758167231,12
phase_1,-1.56085255948956,12
phase_1,-0.608712696223948,12
phase_1,2.5290674091951,12
phase_1,1.70819690051938,12
phase_1,-3.31243689131782,12
phase_1,0.610868658290348,12
phase_1,-0.58542718124658,12
phase_1,1.48895966559369,12
phase_1,-0.026435254606476,12
phase_1,-1.94944043751058,12
phase_1,0.265816155618396,12
phase_1,3.56635463964648,12
phase_1,1.225672702153,12
phase_1,2.39627609070649,12
phase_1,1.48392010517908,12
phase_1,1.47536700382465,12
phase_1,1.32407405340649,12
phase_1,1.33579124719967,12
phase_1,1.1789256866609,12
phase_1,3.59951252108667,12
phase_1,0.296341190810051,12
phase_1,-0.879202928652683,12
phase_1,-1.74119127378231,12
phase_1,-4.52317323626542,12
phase_1,-0.686173596704208,12
phase_1,0.115415275879694,12
phase_1,-1.03557313718671,12
phase_1,-1.76201204701168,12
phase_1,2.90347177198412,12
phase_1,0.609487233868683,12
phase_1,2.1828651412986,12
phase_1,-0.145828015696935,12
phase_1,-3.47853657357241,12
phase_1,5.62940515795859,12
phase_1,1.73809631915298,12
phase_1,-5.52646421184012,12
phase_1,-0.575169092271386,12
phase_1,-0.518602234379547,12
phase_1,1.41519910041208,12
phase_1,-0.975110001393767,12
phase_1,1.99461406062569,12
phase_1,-4.43991709650122,12
phase_1,4.07706341695383,12
phase_1,-5.86391308394874,12
phase_1,0.145281654361489,12
phase_1,2.35743079813963,12
phase_1,0.676850061311507,12
phase_1,1.26654016170616,12
phase_1,4.63406131202687,12
phase_1,-0.44382412628206,12
phase_1,1.74442412258313,12
phase_1,-0.592728547150825,12
phase_1,1.67741125425076,12
phase_1,0.358693158648922,12
phase_1,-2.83081882269476,12
phase_1,0.356787470614932,12
phase_1,2.2794763695232,12
phase_1,3.9142273314451,12
phase_1,2.63600443932621,12
phase_1,5.6099796803427,12
phase_1,-1.51931972396307,12
phase_1,1.53348692183647,12
phase_1,-4.33541001812826,12
phase_1,3.29005144466602,12
phase_1,4.44066273154058,12
phase_1,4.31775587523185,12
phase_1,3.0852837914262,12
phase_1,3.41602208813404,12
phase_1,1.97903252120425,12
phase_1,1.83227758867208,12
phase_1,2.56403886701555,12
phase_1,-2.20944638938886,12
phase_1,-0.589619392134235,12
phase_1,4.06673017546786,12
phase_1,2.62077235046068,12
phase_1,3.39555967813026,12
phase_1,-0.717524485812849,12
phase_1,3.24248321703854,12
phase_1,-0.690439704602923,12
phase_1,1.28807506820722,12
phase_1,3.72754005576164,12
phase_1,-2.37892843903118,12
phase_1,9.56154209319467,12
phase_1,-2.6527318247711,12
phase_1,5.80911388137774,12
phase_1,-1.53620186425732,12
phase_1,0.318832700768063,12
phase_1,3.80487850892723,12
phase_1,8.05179120270329,12
phase_1,2.03296741066015,12
phase_1,1.27400396521051,12
phase_1,1.44375457694338,12
phase_1,-6.20415217075741,12
phase_1,-0.297918807554424,12
phase_1,-1.07395922517016,12
phase_1,3.70152349476519,12
phase_1,1.27179716779076,12
phase_1,-0.515746853085441,12
phase_1,2.18720913934216,12
phase_1,-0.630062381053731,12
phase_1,-1.46016114729319,12
phase_1,6.73005752368895,12
phase_1,0.977512214353787,12
phase_1,2.30627763327246,12
phase_1,2.11504069272617,12
phase_1,2.11729314439628,12
phase_1,-0.0448310119126125,12
phase_1,1.66752820421451,12
phase_1,5.26014626389597,12
phase_1,4.30168780321028,12
phase_1,0.255541127237996,12
phase_1,-3.20809677160759,12
phase_1,1.65031398880325,12
phase_1,2.02884153879159,12
phase_1,3.42010358188434,12
phase_1,-1.28415497453922,12
phase_1,0.471181908367275,12
phase_1,-0.157026047288924,12
phase_1,-1.4058250688282,12
phase_1,-0.751915617127803,12
phase_1,-2.43414771623951,12
phase_1,0.478603701598201,12
phase_1,-1.50762893720818,12
phase_1,-0.0557858986993221,12
phase_1,-0.323945985949733,12
phase_1,7.92355637422869,12
phase_1,-0.942877408934803,12
phase_1,7.04151681909865,12
phase_1,4.60504092921907,12
phase_1,3.17074539558525,12
phase_1,0.988838901439259,12
phase_1,-1.36067962842184,12
phase_1,4.74383141399548,12
phase_1,2.92992288265622,12
phase_1,2.55111501467944,12
phase_1,3.97254260049305,12
phase_1,-2.73489050648226,12
phase_1,1.6426698072319,12
phase_1,-2.00747453819744,12
phase_1,5.25738881799562,12
phase_1,0.140029657625123,12
phase_1,-0.38399475449469,12
phase_1,0.970357104492903,12
phase_1,-1.02951507194852,12
phase_1,-0.750564619814925,12
phase_1,3.59365260662549,12
phase_1,4.13532575595893,12
phase_1,2.49339111895767,12
phase_1,-0.787988562227749,12
phase_1,2.85024663006387,12
phase_1,-2.58488751665513,12
phase_1,-1.00323029751514,12
phase_1,0.664855749533279,12
phase_1,3.67605449963801,12
phase_1,2.36552256812633,12
phase_1,5.76869555295744,12
phase_1,5.49887250545548,12
phase_1,2.53440724248958,12
phase_1,-0.474720914413066,12
phase_1,3.39187828830214,12
phase_1,2.79335620570194,12
phase_1,-1.05578285612264,12
phase_1,2.85404143615243,12
phase_1,8.93827726011205,16
phase_1,8.94837973751897,16
phase_1,-10.9946470748752,16
phase_1,1.74903234017499,16
phase_1,16.1858123223285,16
